formula,actual,predicted,elements,residual
Tl2AuPS4,3.25,3.1712518289522773,'Tl' 'Au' 'P' 'S',0.07874817104772269
CsAu,4.99,3.9874140802039033,'Cs' 'Au',1.002585919796097
K2AuPS4,2.17,2.3557099415488083,'K' 'Au' 'P' 'S',-0.1857099415488084
K2Au2Sn2Se6,0.9,1.6124489760244796,'K' 'Au' 'Sn' 'Se',-0.7124489760244795
K2Au2SnS4,1.85,2.0193608225372914,'K' 'Au' 'Sn' 'S',-0.16936082253729134
K2AuI5O15,0.2775,0.2031957168625053,'K' 'Au' 'I' 'O',0.07430428313749468
KAu5PS8,1.143333333333333,1.312849010188062,'K' 'Au' 'P' 'S',-0.169515676854729
BaAuI5O15,2.45,1.8842892527314508,'Ba' 'Au' 'I' 'O',0.5657107472685494
K2Au2Sn2S6,2.3,2.378882552059107,'K' 'Au' 'Sn' 'S',-0.07888255205910699
KAuI4O12,2.75,2.6248492984463176,'K' 'Au' 'I' 'O',0.12515070155368235
Tl2Au2Sn2Se6,1.2,1.0339379646238989,'Tl' 'Au' 'Sn' 'Se',0.1660620353761011
