formula,actual,predicted,elements,residual
PtAs2,2.84,2.45833598179024,"['Pt', 'As']",0.3816640182097597
PtSb2,0.56,0.43330651433789136,"['Pt', 'Sb']",0.1266934856621087
Na2PtI6O18,0.68,0.750006906456667,"['Na', 'Pt', 'I', 'O']",-0.07000690645666696
PtS,2.4,2.6674201319829534,"['Pt', 'S']",-0.26742013198295345
Li2PtO3,1.2,1.4738003790503145,"['Li', 'Pt', 'O']",-0.2738003790503145
Rb2PtI6O18,2.15,1.940336559583156,"['Rb', 'Pt', 'I', 'O']",0.20966344041684384
Pr2Sr2PtO7.07,1.43,1.7407206877591903,"['Pr', 'Sr', 'Pt', 'O']",-0.3107206877591904
La2Sr2PtO7.13,0.9,2.311221310931584,"['La', 'Sr', 'Pt', 'O']",-1.411221310931584
Cs2PtI6O18,0.75,0.6762026363832634,"['Cs', 'Pt', 'I', 'O']",0.07379736361673661
PtP2,2.4,2.569361065591816,"['Pt', 'P']",-0.1693610655918163
H6PtI6O20,2.26,3.2390078457534317,"['H', 'Pt', 'I', 'O']",-0.9790078457534316
Pt0.97S2,0.95,1.0492735728866442,"['Pt', 'S']",-0.09927357288664428
PtPAs,0.4,0.6774917880813938,"['Pt', 'P', 'As']",-0.2774917880813937
PtS2,0.75,1.0090358661567471,"['Pt', 'S']",-0.2590358661567471
PtSe2,0.1,0.4812078412736263,"['Pt', 'Se']",-0.3812078412736263
YPtSb,0.16,0.5758673949239004,"['Y', 'Pt', 'Sb']",-0.4158673949239004
