formula,actual,predicted,elements,residual
Hg4P2HfCl6,4.119999999999999,2.435488134838584,"['Hg', 'P', 'Hf', 'Cl']",1.684511865161415
Nd2HfS5,0.3,0.3763802997205685,"['Nd', 'Hf', 'S']",-0.07638029972056852
La2HfS5,1.775,1.9092922785408584,"['La', 'Hf', 'S']",-0.13429227854085846
HfS2,4.2,3.9771701296651103,"['Hf', 'S']",0.22282987033488988
HfO2,0.698,0.5862506784405763,"['Hf', 'O']",0.11174932155942363
HfSe2,2.99,2.82781947626606,"['Hf', 'Se']",0.16218052373394046
Hg4As2HfCl6,2.17,2.5616138641137405,"['Hg', 'As', 'Hf', 'Cl']",-0.39161386411374055
Ho2HfS5,1.645,1.8053334072603648,"['Ho', 'Hf', 'S']",-0.16033340726036482
HfS3,2.9166666666666665,2.43535180588702,"['Hf', 'S']",0.4813148607796465
K4Hf3Se14,2.02,1.333974000813921,"['K', 'Hf', 'Se']",0.6860259991860791
