formula,actual,predicted,elements,residual
Cd4GdB3O10,1.08,0.8536612060325393,"['Cd', 'Gd', 'B', 'O']",0.2263387939674608
Rb3CdB5O10,2.0,1.5845671364019704,"['Rb', 'Cd', 'B', 'O']",0.4154328635980296
SmB6,0.8466666666666667,1.3213827707099863,"['Sm', 'B']",-0.4747161040433197
CaB6,5.69,3.544429491748416,"['Ca', 'B']",2.145570508251585
Cs2Cd3B16O28,1.18,1.0019668939428623,"['Cs', 'Cd', 'B', 'O']",0.17803310605713762
Ce15B8N25,6.074,5.681728026949598,"['Ce', 'B', 'N']",0.3922719730504021
LaB6,1.08,1.1211459367877108,"['La', 'B']",-0.04114593678771072
Li4Cs3B7O14,3.4,3.627979055923161,"['Li', 'Cs', 'B', 'O']",-0.22797905592316114
DyB6,1.99,2.1751841654923947,"['Dy', 'B']",-0.1851841654923947
Ca3B2N4,3.7,4.067567924595266,"['Ca', 'B', 'N']",-0.36756792459526544
Ca10Ge16B6O51,0.43,1.0173979560952071,"['Ca', 'Ge', 'B', 'O']",-0.5873979560952072
RbCaBO3,3.12,2.5836218149599386,"['Rb', 'Ca', 'B', 'O']",0.5363781850400615
Li2B12Si2,2.4,2.5551189525202442,"['Li', 'B', 'Si']",-0.15511895252024388
BaB2O4,1.4,1.4427120857927471,"['Ba', 'B', 'O']",-0.04271208579274721
Zn0.2Ba2B2S5.2,0.85,0.4958515180625209,"['Zn', 'Ba', 'B', 'S']",0.35414848193747905
Na2B6O9F2,3.1,2.8185155700037665,"['Na', 'B', 'O', 'F']",0.2814844299962336
Cs2Al2B2O7,1.56,1.5198025455985071,"['Cs', 'Al', 'B', 'O']",0.040197454401492916
As2B12,4.64,5.288405867889733,"['As', 'B']",-0.6484058678897338
CsZn2B3O7,1.84,1.9960474448053545,"['Cs', 'Zn', 'B', 'O']",-0.15604744480535435
GdB66,1.4533333333333331,1.5335794255039428,"['Gd', 'B']",-0.08024609217060963
KZn4B3O9,1.9,0.9629690428080524,"['K', 'Zn', 'B', 'O']",0.9370309571919476
Cs2B4SiO9,0.044000000000000004,0.09754622083494002,"['Cs', 'B', 'Si', 'O']",-0.053546220834940025
Na3ZnB5O10,2.58,2.3739416326773406,"['Na', 'Zn', 'B', 'O']",0.20605836732265947
Ba8Al10B12O41,4.76,4.232035162619239,"['Ba', 'Al', 'B', 'O']",0.5279648373807609
Bi24BO39,0.31,0.6686604257240818,"['Bi', 'B', 'O']",-0.3586604257240818
B12P2,0.95,1.6433788760830597,"['B', 'P']",-0.6933788760830597
PrBN2,2.67,2.501518107884803,"['Pr', 'B', 'N']",0.1684818921151967
BaB6,0.53,0.3456662467156919,"['Ba', 'B']",0.18433375328430807
Ba4B11O20F,2.75,2.5872498356830507,"['Ba', 'B', 'O', 'F']",0.16275016431694933
Rb5BS4O16,2.26,1.9718385174104733,"['Rb', 'B', 'S', 'O']",0.2881614825895269
